X1,EDAT,SEXE,ANTIGUETAT,ESCOLA,DEPARTAMENT,TIPUS,ALTRAUNI,REDUCCIO,DOCTOR,ANYTESI,RAOTESI,ACREDITACIO,ANYACREDITACIO,FENTTESI,RAOFENTTESI,DISPOSATTESI,CARRERA,ASSOCIAT,FALSASSOCIAT,EXPECTATIVES,GESTIO,RENOVACIO,X2,BONTRACTE,X3,FORMACIO,SATISFET,ASSEMBLEES,MOBILITZACIONS
"44130,45635",De 55 a 60 anys,Dona,2 - Entre 2 i 5 anys,FIB,410/ICE,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,0 - No,2 - Màster,1 - No,,3,,2,2,0 - No,0 - No
"44130,45733",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,717/DEGD,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,4,,2,2,1 - No contesto,1 - No contesto
"44130,46321",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,ETSAB,753/TA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,4,3,1 - No contesto,1 - No contesto
"44130,46398",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,"ETSEIB, FNB",713/EQ,Tipus T1,1,1 - No,2 - Si,2011,4 - Vull fer carrera acadèmica,Lector/a,2013,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,2 - Màster,1 - No,,3,,3,3,2 - Si,1 - No contesto
"44130,46575",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,EPSEM,750/EMIT,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,4672",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,ESEIAAT,717/DEGD,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,47218",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,717/DEGD,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,0 - No,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,1,1,2 - Si,2 - Si
"44130,47457",Més de 60 anys,Home,2 - Entre 2 i 5 anys,FNB,0 - No contesto,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,2 - Si,,4,,3,4,0 - No,1 - No contesto
"44130,47652",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,758/EPC,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,1 - No contesto,1 - No contesto
"44130,47674",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,EEBE,717/DEGD,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,47697",De 25 a 34 anys,Dona,2 - Entre 2 i 5 anys,ESEIAAT,702/CEM,Tipus T1,0,2 - Si,2 - Si,2020,0 - No contesto,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,0 - No,2 - Si,2 - Depèn,0 - No contesto,1 - No,,4,,1,2,2 - Si,2 - Si
"44130,47707",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,FNB,742/CEN,Tipus T2,0,1 - No,2 - Si,2016,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,1 - No contesto,2 - Depèn,1 - Grau,1 - No,,3,,2,2,2 - Si,2 - Si
"44130,47755",Més de 60 anys,Home,5 - Més de 20 anys,ETSECCPB,751/DECA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,3,,4,3,2 - Si,2 - Si
"44130,47823",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,ETSAV,735/PA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,1 - No contesto,2 - Depèn,1 - Grau,1 - No,,2,,4,2,2 - Si,2 - Si
"44130,48009",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,EPSEB,753/TA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,3,,2,2,2 - Si,2 - Si
"44130,48016",De 45 a 54 anys,Home,1 - Menys de 2 anys,FIB,0 - No contesto,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,1,2,1 - No contesto,1 - No contesto
"44130,48021",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,EPSEB,753/TA,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,1,,1,2,1 - No contesto,1 - No contesto
"44130,48121",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,ETSAB,752/RA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,2 - Si,,2,,1,1,2 - Si,2 - Si
"44130,49112",De 35 a 44 anys,Dona,4 - Entre 11 i 20 anys,ETSAB,756/THATC,Tipus T2,1,1 - No,2 - Si,2018,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,3 - Grau i Màster,1 - No,,2,,2,1,1 - No contesto,2 - Si
"44130,49266",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,EEBE,713/EQ,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,1 - No contesto,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,49406",De 35 a 44 anys,Dona,1 - Menys de 2 anys,ETSEIB,707/ESAII,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,1 - No contesto,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,49699",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,"ETSEIB, EEBE, EETAC",702/CEM,No ho sé,0,1 - No,2 - Si,2003,2 - Carrera profesional,Lector/a,2006,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,2,2 - Si,2 - Si
"44130,49794",De 18 a 24 anys,Home,1 - Menys de 2 anys,"FME, EPSEB",749/MAT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,3 - Acadèmica/Professional,1 - No contesto,2 - Si,0 - No,0 - No,2 - Depèn,0 - No contesto,1 - No,,1,,4,3,2 - Si,2 - Si
"44130,49936",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,FNB,709/EE,Tipus T2,0,2 - Si,2 - Si,2011,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,3,,3,3,0 - No,2 - Si
"44130,49974",De 55 a 60 anys,Home,3 - Entre 6 i 10 anys,ESEIAAT,732/OE,Tipus T2,0,2 - Si,2 - Si,2006,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,0 - No contesto,,4,4,2 - Si,2 - Si
"44130,50009",De 35 a 44 anys,Dona,4 - Entre 11 i 20 anys,EPSEB,752/RA,No ho sé,0,2 - Si,2 - Si,2013,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,1 - Grau,2 - Si,,2,,3,2,1 - No contesto,1 - No contesto
"44130,50404",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ETSAB, ETSAV",752/RA,Tipus T2,0,2 - Si,2 - Si,2015,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,2 - Si,2 - Depèn,3 - Grau i Màster,1 - No,,1,,1,2,1 - No contesto,1 - No contesto
"44130,50495",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,"ETSEIB, EETAC",737/RMEE,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,1,,3,1,2 - Si,1 - No contesto
"44130,50517",Més de 60 anys,Home,5 - Més de 20 anys,ETSAB,735/PA,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,1 - No contesto,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,2,2,2 - Si,2 - Si
"44130,50964",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSAB,753/TA,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,50967",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ETSEIB, EPSEVG",732/OE,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,3,,4,2,0 - No,0 - No
"44130,51313",De 45 a 54 anys,Dona,3 - Entre 6 i 10 anys,ETSEIB,732/OE,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,3,2 - Si,1 - No contesto
"44130,51461",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,ETSAV,740/UOT,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,1 - No contesto,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,2,,1,1,1 - No contesto,2 - Si
"44130,51699",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,712/EM,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,3,2 - Si,2 - Si
"44130,51821",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSAB,740/UOT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,0 - No,2 - Si,0 - No,3 - Si,0 - No contesto,2 - Si,,2,,2,2,0 - No,2 - Si
"44130,51872",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,ETSECCPB,751/DECA,No ho sé,0,1 - No,2 - Si,2010,1- Realització personal,Lector/a,2017,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,1 - Grau,1 - No,,2,,3,1,2 - Si,2 - Si
"44130,52145",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSECCPB,751/DECA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,4,4,0 - No,0 - No
"44130,52216",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSAB,735/PA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,2,1,1 - No contesto,2 - Si
"44130,52317",De 35 a 44 anys,Dona,1 - Menys de 2 anys,"EETAC, EPSEVG",713/EQ,No ho sé,0,1 - No,2 - Si,2009,4 - Vull fer carrera acadèmica,Lector/a,2015,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,2,,1,2,1 - No contesto,2 - Si
"44130,52325",De 55 a 60 anys,Dona,4 - Entre 11 i 20 anys,ETSEIB,732/OE,Tipus T1,1,1 - No,2 - Si,2015,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,1 - No contesto,3 - Si,2 - Màster,1 - No,,3,,1,1,1 - No contesto,1 - No contesto
"44130,52573",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,FOOT,731/OO,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,2,,3,3,1 - No contesto,1 - No contesto
"44130,52782",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,"ETSAB, EETAC, ESAB",735/PA,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,3,2,1 - No contesto,2 - Si
"44130,52953",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,FNB,742/CEN,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,4,,2,2,1 - No contesto,1 - No contesto
"44130,53268",De 18 a 24 anys,Home,1 - Menys de 2 anys,ESEIAAT,710/EEL,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,4,,3,2,1 - No contesto,1 - No contesto
"44130,53292",De 35 a 44 anys,Home,1 - Menys de 2 anys,ETSAB,752/RA,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,1 - No contesto,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,1 - No contesto,2 - Si
"44130,53319",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,702/CEM,No ho sé,0,1 - No,2 - Si,2020,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,1 - Grau,2 - Si,,4,,3,3,1 - No contesto,1 - No contesto
"44130,53401",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,"ETSAB, EPSEB, EPSEM",752/RA,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,2,,3,1,0 - No,2 - Si
"44130,53501",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,"ETSAV, EPSEVG",0 - No contesto,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,1,,4,3,2 - Si,2 - Si
"44130,53769",De 25 a 34 anys,Dona,3 - Entre 6 i 10 anys,ESEIAAT,717/DEGD,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,1 - No contesto,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,4,3,1 - No contesto,2 - Si
"44130,5387",De 55 a 60 anys,Dona,4 - Entre 11 i 20 anys,ETSAB,740/UOT,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,1,,4,2,2 - Si,2 - Si
"44130,53973",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,"ETSAB, ESAB",752/RA,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,54787",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSAB,735/PA,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,2,,2,2,2 - Si,2 - Si
